f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,name
256.7688999999999,430.5503999999999,1610.9635999999996,2251.9616,8242.0,16512.0,18452.0,23072.0,29.0,68.0,166.0,280.0,234.0,680.0,1076.0,1400.0,19.419500000000006,59.0132,110.84819999999996,161.27159999999998,2.9434,21.88102857142857,23.062142857142856,49.01854285714286,1595.2857142857142,3477.5714285714284,2531.428571428572,4030.0,1.0,4.714285714285714,6.285714285714286,11.142857142857142,27.0,63.142857142857146,94.85714285714286,139.0,2.245314285714287,6.731685714285716,8.472399999999997,12.576257142857145,0.0,-7.505714285714288,-4.751428571428569,-12.562857142857151,0.0,104.28571428571428,185.14285714285717,333.1428571428572,0.0,0.0,0.0,0.0,0.0,15.428571428571429,15.428571428571429,30.428571428571427,0.0,2.955714285714283,3.994285714285713,8.610000000000001,mof_primitive
256.7688999999999,430.5503999999999,1610.9635999999996,2251.9616,8242.0,16512.0,18452.0,23072.0,29.0,68.0,166.0,280.0,234.0,680.0,1076.0,1400.0,19.419500000000006,59.0132,110.84819999999996,161.27159999999998,2.9434,21.88102857142857,23.062142857142856,49.01854285714286,1595.2857142857142,3477.5714285714284,2531.428571428572,4030.0,1.0,4.714285714285714,6.285714285714286,11.142857142857142,27.0,63.142857142857146,94.85714285714286,139.0,2.245314285714287,6.731685714285716,8.472399999999997,12.576257142857145,0.0,-7.505714285714288,-4.751428571428569,-12.562857142857151,0.0,104.28571428571428,185.14285714285717,333.1428571428572,0.0,0.0,0.0,0.0,0.0,15.428571428571429,15.428571428571429,30.428571428571427,0.0,2.955714285714283,3.994285714285713,8.610000000000001,mof_primitive
256.7688999999999,430.5503999999999,1610.9635999999996,2251.9616,8242.0,16512.0,18452.0,23072.0,29.0,68.0,166.0,280.0,234.0,680.0,1076.0,1400.0,19.419500000000006,59.0132,110.84819999999998,161.27159999999995,2.9434,21.88102857142857,23.062142857142856,49.01854285714286,1595.2857142857142,3477.5714285714284,2531.428571428572,4030.0,1.0,4.714285714285714,6.285714285714286,11.142857142857142,27.0,63.142857142857146,94.85714285714286,139.0,2.245314285714287,6.731685714285716,8.472399999999997,12.576257142857145,0.0,-7.505714285714288,-4.751428571428569,-12.562857142857151,0.0,104.28571428571428,185.14285714285717,333.1428571428572,0.0,0.0,0.0,0.0,0.0,15.428571428571429,15.428571428571429,30.428571428571427,0.0,2.955714285714283,3.994285714285713,8.610000000000001,mof_primitive
256.7688999999999,430.5503999999999,1610.9635999999996,2251.9616,8242.0,16512.0,18452.0,23072.0,29.0,68.0,166.0,280.0,234.0,680.0,1076.0,1400.0,19.419500000000006,59.0132,110.84819999999998,161.27159999999995,2.9434,21.88102857142857,23.062142857142856,49.01854285714286,1595.2857142857142,3477.5714285714284,2531.428571428572,4030.0,1.0,4.714285714285714,6.285714285714286,11.142857142857142,27.0,63.142857142857146,94.85714285714286,139.0,2.245314285714287,6.731685714285716,8.472399999999997,12.576257142857145,0.0,-7.505714285714288,-4.751428571428569,-12.562857142857151,0.0,104.28571428571428,185.14285714285717,333.1428571428572,0.0,0.0,0.0,0.0,0.0,15.428571428571429,15.428571428571429,30.428571428571427,0.0,2.955714285714283,3.994285714285713,8.610000000000001,mof_primitive
202.0786,399.0,592.3158,782.7999999999998,16288.0,34758.0,47880.0,45152.0,30.0,62.0,94.0,120.0,164.0,424.0,570.0,618.0,29.6001,69.29999999999998,107.26120000000002,128.014,2.9434,21.88102857142857,23.062142857142856,49.01854285714286,1595.2857142857142,3477.5714285714284,2531.428571428572,4030.0,1.0,4.714285714285714,6.285714285714286,11.142857142857142,27.0,63.142857142857146,94.85714285714286,139.0,2.245314285714287,6.731685714285716,8.472399999999997,12.576257142857145,0.0,-7.505714285714288,-4.751428571428569,-12.562857142857151,0.0,104.28571428571428,185.14285714285717,333.1428571428572,0.0,0.0,0.0,0.0,0.0,15.428571428571429,15.428571428571429,30.428571428571427,0.0,2.955714285714283,3.994285714285713,8.610000000000001,mof_primitive
202.0786,399.0,592.3158,782.7999999999998,16288.0,34758.0,47880.0,45152.0,30.0,62.0,94.0,120.0,164.0,424.0,570.0,618.0,29.6001,69.29999999999998,107.26120000000002,128.014,2.9434,21.88102857142857,23.062142857142856,49.01854285714286,1595.2857142857142,3477.5714285714284,2531.428571428572,4030.0,1.0,4.714285714285714,6.285714285714286,11.142857142857142,27.0,63.142857142857146,94.85714285714286,139.0,2.245314285714287,6.731685714285716,8.472399999999997,12.576257142857145,0.0,-7.505714285714288,-4.751428571428569,-12.562857142857151,0.0,104.28571428571428,185.14285714285717,333.1428571428572,0.0,0.0,0.0,0.0,0.0,15.428571428571429,15.428571428571429,30.428571428571427,0.0,2.955714285714283,3.994285714285713,8.610000000000001,mof_primitive
202.0786,399.0,592.3158,782.7999999999998,16288.0,34758.0,47880.0,45152.0,30.0,62.0,94.0,120.0,164.0,424.0,570.0,618.0,29.6001,69.29999999999998,107.26120000000002,128.01399999999998,2.9434,21.88102857142857,23.062142857142856,49.01854285714286,1595.2857142857142,3477.5714285714284,2531.428571428572,4030.0,1.0,4.714285714285714,6.285714285714286,11.142857142857142,27.0,63.142857142857146,94.85714285714286,139.0,2.245314285714287,6.731685714285716,8.472399999999997,12.576257142857145,0.0,-7.505714285714288,-4.751428571428569,-12.562857142857151,0.0,104.28571428571428,185.14285714285717,333.1428571428572,0.0,0.0,0.0,0.0,0.0,15.428571428571429,15.428571428571429,30.428571428571427,0.0,2.955714285714283,3.994285714285713,8.610000000000001,mof_primitive
202.0786,399.0,592.3158,782.7999999999998,16288.0,34758.0,47880.0,45152.0,30.0,62.0,94.0,120.0,164.0,424.0,570.0,618.0,29.6001,69.29999999999998,107.26120000000002,128.01399999999998,2.9434,21.88102857142857,23.062142857142856,49.01854285714286,1595.2857142857142,3477.5714285714284,2531.428571428572,4030.0,1.0,4.714285714285714,6.285714285714286,11.142857142857142,27.0,63.142857142857146,94.85714285714286,139.0,2.245314285714287,6.731685714285716,8.472399999999997,12.576257142857145,0.0,-7.505714285714288,-4.751428571428569,-12.562857142857151,0.0,104.28571428571428,185.14285714285717,333.1428571428572,0.0,0.0,0.0,0.0,0.0,15.428571428571429,15.428571428571429,30.428571428571427,0.0,2.955714285714283,3.994285714285713,8.610000000000001,mof_primitive
256.7688999999999,430.5503999999999,1610.9635999999996,2251.9615999999996,8242.0,16512.0,18452.0,23072.0,29.0,68.0,166.0,280.0,234.0,680.0,1076.0,1400.0,19.419500000000006,59.0132,110.84819999999996,161.27159999999998,2.9434,21.88102857142857,23.062142857142856,49.01854285714286,1595.2857142857142,3477.5714285714284,2531.4285714285716,4030.0,1.0,4.714285714285714,6.285714285714286,11.142857142857142,27.0,63.142857142857146,94.85714285714286,139.0,2.245314285714287,6.731685714285716,8.472399999999997,12.576257142857145,0.0,-7.505714285714288,-4.751428571428569,-12.562857142857151,0.0,104.28571428571429,185.14285714285714,333.14285714285717,0.0,0.0,0.0,0.0,0.0,15.428571428571429,15.428571428571429,30.428571428571427,0.0,2.955714285714283,3.9942857142857133,8.610000000000001,mof_primitive
256.7688999999999,430.5503999999999,1610.9635999999996,2251.9615999999996,8242.0,16512.0,18452.0,23072.0,29.0,68.0,166.0,280.0,234.0,680.0,1076.0,1400.0,19.419500000000006,59.0132,110.84819999999996,161.27159999999998,2.9434,21.88102857142857,23.062142857142856,49.01854285714286,1595.2857142857142,3477.5714285714284,2531.4285714285716,4030.0,1.0,4.714285714285714,6.285714285714286,11.142857142857142,27.0,63.142857142857146,94.85714285714286,139.0,2.245314285714287,6.731685714285716,8.472399999999997,12.576257142857145,0.0,-7.505714285714288,-4.751428571428569,-12.562857142857151,0.0,104.28571428571429,185.14285714285714,333.14285714285717,0.0,0.0,0.0,0.0,0.0,15.428571428571429,15.428571428571429,30.428571428571427,0.0,2.955714285714283,3.9942857142857133,8.610000000000001,mof_primitive
